,137,247,311,444,727,750,1727,1775,1978,1983,1990,2022,2082,2083,2088,2092,2094,2099,2118,2130,2153,2159,2160,2161,2162,2170,2179,2182,2187,2216,2249,2265,2266,2267,2284,2351,2366,2369,2370,2375,2405,2435,2441,2471,2474,2477,2519,2520,2541,2554,2576,2578,2585,2662,2678,2732,2749,2754,2756,2764,2771,2789,2801,2802,2803,2818,2895,2907,2955,2973,3009,3016,3042,3059,3108,3114,3121,3151,3152,3157,3219,3241,3261,3305,3308,3324,3331,3333,3339,3342,3345,3348,3365,3373,3380,3385,3386,3397,3406,3410,3440,3446,3454,3463,3475,3476,3478,3519,3559,3637,3639,3657,3672,3676,3690,3696,3702,3715,3749,3759,3763,3784,3825,3826,3869,3878,3883,3899,3902,3948,3957,3958,3961,3964,3998,4011,4054,4075,4086,4091,4158,4168,4170,4171,4173,4174,4178,4184,4189,4192,4195,4197,4205,4211,4212,4236,4409,4436,4440,4449,4456,4463,4485,4493,4497,4499,4510,4539,4543,4583,4585,4594,4595,4634,4679,4725,4735,4740,4775,4810,4828,4829,4845,4893,4915,4932,4946,4991,4999,5002,5029,5035,5070,5071,5073,5078,5090,5095,5152,5206,5210,5212,5245,5253,5291,5358,5379,5381,5391,5401,5403,5426,5452,5468,5487,5526,5530,5533,5556,5578,5591,5625,5656,5665,5717,5719,5732,5734,5743,5754,5757,5775,5780,5920,5961,5994,6005,6013,6018,6058,6215,6256,6279,6322,8226,9433,9444,9642,9651,9878,9880,10531,10607,10917,12035,12620,13109,15209,16078,16362,16850,18283,18381,20279,21319,25419,26757,27661,28417,29327,30323,31307,31401,31703,33255,33613,33624,33741,34312,36294,36462,37464,37542,37720,39042,39147,39186,41684,41693,41781,41867,42113,42890,43672,43815,44093,44257,47528,47811,50294,51263,51634,53232,54454,54687,54746,55245,55283,55891,56959,57363,57469,59768,60164,60198,60464,60606,60613,60648,60726,60795,60825,60846,60852,60855,60857,60871,60877,60953,60961,62959,64139,64929,65016,65028,65863,65866,65981,65999,68740,68844,71158,71301,71329,71360,71384,71616,73303,74989,77992,77993,82146,82148,82153,84029,89594,92253,92974,104758,104865,107807,110634,110635,115237,115355,119182,119607,121396,121892,123606,123619,123631,124087,125017,126941,129211,129228,132971,134018,134780,145068,146570,148121,148192,149096,149436,150311,150610,151075,151171,153994,156391,157920,158781,159269,166548,174174,176870,193962,208898,208902,208908,213039,213046,216235,216239,216326,216416,219024,219078,259331,387447,392622,439693,441290,441300,441314,441335,441383,443872,445643,446156,446157,446541,446596,449171,449193,451668,452548,468595,477468,489181,644241,657237,667490,969472,1548943,3000226,3001055,3002977,3003141,3010818,3011155,3033637,3033825,3034010,3036505,3052762,3062316,3081361,4369359,4659569,5277135,5280360,5280363,5280453,5281004,5281006,5281037,5281040,5281042,5281071,5281081,5281104,5282226,5282379,5282381,5284513,5284549,5284566,5284569,5284570,5284583,5284603,5284616,5284627,5288783,5288826,5311027,5311066,5311067,5311068,5311181,5311221,5311304,5311309,5312125,5328940,5329102,5353853,5359476,5360515,5360696,5362065,5362129,5362440,5388906,5479529,5479530,5479537,5481173,5481350,5484727,5486971,5493444,5742673,6323490,6335986,6337614,6436173,6442177,6445540,6450551,6451164,6509979,6604200,6915944,6917715,6918140,6918155,6918296,6918365,6918456,6918493,6918537,6918554,6918558,6918638,6918670,9571107,9578005,9690109,9854073,9854489,9865528,9868491,9869929,9871419,9875401,9887712,9924495,9926791,10096344,10113978,10182969,10184653,10220503,10324367,11167602,11238823,11243969,11304743,11450633,11556711,11561674,11626560,11707110,11949646,12993649,13559281,15950376,15951529,16004692,16129704,16136245,16220172,23652731,24776445,24812758,24821094,24822371,24826799,24873435,25102847,42611257,44462760,45375808,54671203,54684141,54686904
137,0,0.002681405,0.002618213,0.001638492,0.002001716,0.002811235,0.001840379,0.0015813,0.001514869,0.001825751,0.002431963,0.001567517,0.001596723,0.001563323,0.002502682,0.001512848,0.001856131,0.001559692,0.001539491,0.002014682,0.001547052,0.001525702,0.001549112,0.001585488,0.001548312,0.00153387,0.002119745,0.002123255,0.001557414,0.001577665,0.001526035,0.001549537,0.002958109,0.001535621,0.00214781,0.001529496,0.001807117,0.001519499,0.002190359,0.001542443,0.001518202,0.001565242,0.001563908,0.001555698,0.001577757,0.001539035,0.001855355,0.001522104,0.001553262,0.001563223,0.001966245,0.001973315,0.001519155,0.001642529,0.001550227,0.001595792,0.00195573,0.001530557,0.001545891,0.001517431,0.001540289,0.00155003,0.001527,0.001557136,0.001564289,0.001537377,0.001547993,0.001790546,0.001829539,0.002013959,0.002869195,0.001544818,0.001825885,0.001590421,0.001538817,0.001522996,0.00262368,0.001521708,0.001526357,0.001520192,0.00154853,0.001522876,0.001531666,0.002176268,0.001737955,0.00154125,0.00161855,0.00157536,0.001545283,0.001842875,0.001530736,0.001551616,0.001541895,0.001563806,0.001562969,0.001968176,0.001531807,0.001574096,0.00180257,0.001547296,0.001545177,0.002691322,0.001551421,0.002034833,0.001575942,0.001553816,0.001524671,0.00162431,0.001538628,0.001734583,0.001556148,0.002841261,0.00212171,0.001601218,0.001779278,0.00152306,0.001557537,0.001544352,0.001527345,0.00165863,0.001639234,0.001534962,0.001723729,0.001564886,0.001527156,0.00155967,0.001529974,0.001567288,0.001541834,0.001505696,0.00153998,0.001557521,0.00153152,0.001527312,0.002005628,0.001547235,0.001932311,0.002057865,0.001647387,0.001809113,0.001614789,0.001667953,0.001567768,0.001521968,0.00162076,0.001575549,0.001934274,0.001546268,0.001584832,0.001682243,0.001993401,0.001574153,0.001529498,0.002164796,0.001547595,0.001646034,0.001571808,0.001553606,0.001521186,0.001523458,0.001593024,0.001553599,0.001545515,0.001566788,0.001574667,0.001553434,0.001708053,0.001508668,0.001544586,0.001507094,0.001553489,0.001519208,0.001537316,0.00157696,0.00151578,0.001547596,0.001560634,0.001523634,0.002167691,0.001597158,0.001515271,0.001536584,0.001559557,0.001532645,0.002501693,0.001511094,0.001536453,0.001734284,0.001532768,0.001531762,0.001519567,0.00152751,0.001538212,0.002039459,0.001540957,0.001525618,0.001579502,0.001549994,0.001549321,0.001674221,0.001599272,0.00154545,0.001880635,0.001548025,0.001765859,0.001542199,0.001507105,0.001647115,0.001547105,0.001524154,0.001641264,0.001582404,0.001543504,0.001761454,0.001555262,0.002679451,0.001902128,0.00152391,0.001550334,0.001524301,0.001563943,0.001526597,0.001532288,0.002939696,0.001520425,0.001537133,0.001527849,0.001666985,0.001510031,0.001659473,0.001548634,0.001537275,0.001850723,0.001901561,0.002966523,0.001502184,0.001551515,0.001506012,0.00152592,0.002413256,0.001750895,0.001614143,0.00150434,0.002927898,0.001551204,0.001533591,0.001671153,0.001706307,0.001533333,0.001510636,0.001502007,0.001513457,0.002015772,0.002706075,0.002700038,0.00180833,0.001532653,0.001559882,0.001593428,0.001521241,0.001551717,0.001644336,0.001550064,0.001569342,0.001509986,0.001907336,0.001546616,0.001734362,0.00156398,0.001744505,0.001547517,0.001519161,0.001539514,0.001545382,0.001557218,0.001542682,0.001539519,0.001542557,0.001593151,0.001692542,0.001580425,0.0015175,0.001591189,0.001650027,0.001544826,0.001527122,0.001519883,0.001563273,0.00157342,0.001535481,0.001753859,0.001675266,0.001562013,0.001734414,0.001522177,0.002692445,0.001747433,0.001568208,0.001533849,0.001531575,0.001529609,0.00169445,0.001547936,0.001548553,0.001560901,0.001515965,0.001518034,0.001531053,0.001558822,0.001550521,0.001565604,0.001549767,0.001566866,0.001756208,0.00153465,0.001498416,0.001571175,0.001815596,0.001569076,0.001902619,0.001530639,0.001692152,0.001546045,0.00204266,0.001740929,0.001542205,0.0015337,0.001604035,0.001648275,0.001543497,0.001494982,0.00154701,0.001572132,0.00153307,0.00182203,0.001966592,0.001518218,0.001533853,0.001521384,0.001874352,0.001552955,0.002308404,0.001518488,0.001520525,0.00153245,0.002097103,0.001553941,0.001646512,0.001590696,0.001533329,0.001520399,0.002160837,0.001904029,0.0015194,0.001616272,0.00163301,0.001560769,0.002131418,0.00157101,0.001531766,0.001882324,0.001523026,0.001527851,0.001530139,0.001615069,0.00156479,0.001540348,0.002740821,0.001572984,0.001521384,0.001552053,0.002008523,0.001555224,0.001539496,0.001579094,0.001542171,0.001578784,0.001566587,0.001572197,0.001692973,0.001968963,0.001541392,0.001544305,0.001533511,0.001499076,0.001588271,0.001533218,0.001513459,0.001800293,0.001564269,0.001568496,0.001831807,0.001657236,0.001525705,0.001633935,0.001536735,0.001595496,0.001750399,0.001568958,0.001539317,0.001572096,0.00177678,0.001536179,0.001523438,0.001560727,0.001772602,0.001689152,0.001530796,0.001532115,0.001862637,0.002118434,0.002126746,0.001510164,0.002137555,0.001561028,0.001557144,0.001689581,0.001509896,0.001550572,0.001519227,0.001554498,0.001525136,0.001515806,0.001676918,0.001740091,0.002816282,0.001510786,0.001668338,0.001576689,0.001549892,0.001567681,0.001578871,0.001753229,0.001594306,0.001982385,0.001535061,0.001581045,0.001537395,0.001567034,0.001544684,0.001611932,0.001542376,0.001580979,0.001543087,0.001535744,0.00184323,0.001563189,0.001553738,0.001757911,0.001757473,0.001548808,0.001566405,0.001521079,0.001637292,0.00160575,0.001712935,0.001514391,0.001588097,0.001522677,0.001524103,0.001524141,0.001555969,0.001552328,0.001554208,0.001549385,0.001820645,0.001549011,0.001608939,0.00161546,0.001553686,0.001522773,0.001556698,0.00230841,0.001519969,0.001552438,0.001629791,0.001601276,0.001541289,0.001555969,0.001525657,0.001525874,0.001567615,0.001584537,0.001587095,0.001546474,0.001759704,0.001597738,0.001761066,0.001753792,0.001844882,0.001556377,0.001523577,0.001540435,0.001506869,0.001557533,0.001537902,0.001525822,0.001509341,0.001662364,0.001511789,0.001507174,0.001528173,0.001550128,0.002819818,0.001558034,0.001504999,0.001543562,0.001505655,0.001566855,0.001527149,0.001726969,0.001543335,0.001763842,0.001542073,0.001551668,0.001564827,0.001503379,0.001520976,0.001577003,0.001501619,0.001618474,0.001755967,0.001579128,0.001533414,0.001857264,0.001506242,0.001550328,0.00213515,0.001581634,0.001516842,0.001551704,0.001641632,0.001545891,0.001529548,0.00151281,0.001552891,0.001509707,0.001547771,0.001631378,0.001551659,0.001557623,0.001543748,0.001595092,0.001758923,0.001779984,0.001761308,0.001584367,0.001709446,0.001761615,0.001514965,0.001773076,0.001544705,0.001575736,0.00211905,0.001546384,0.001770505,0.001782578,0.001545015,0.001580584,0.001528247,0.001548068,0.001559146,0.001524489,0.001587294,0.001529071,0.001508005,0.001554626,0.002122608,0.001541796,0.001749436,0.001535061,0.001764244,0.001534623,0.001764973,0.001756619,0.001764899,0.001553487,0.001533353,0.001566153,0.001524243
247,0.002681405,0,0.00333552,0.001661011,0.001675053,0.00282602,0.001879145,0.001637153,0.00154008,0.001878004,0.002595791,0.001584445,0.001598608,0.001562993,0.002517869,0.001500276,0.001973429,0.001920235,0.001507285,0.001946889,0.001610443,0.001513425,0.001581554,0.001563692,0.00155187,0.001531144,0.001562105,0.001558937,0.001555913,0.001574901,0.001532724,0.00155965,0.002372329,0.001528452,0.002010801,0.001535663,0.001965139,0.001516232,0.00261405,0.001523534,0.001530235,0.001590502,0.001609611,0.001571308,0.001579625,0.001519235,0.00156314,0.001529993,0.001529262,0.001621264,0.002132433,0.002089486,0.001503244,0.001534288,0.00155133,0.001567948,0.001795702,0.001527376,0.00166391,0.001505916,0.001539821,0.00158359,0.001525851,0.001617823,0.001575279,0.001518904,0.001589392,0.001945528,0.00171553,0.002049902,0.002447563,0.001520481,0.002109749,0.001592228,0.001538691,0.001553673,0.002407791,0.001844174,0.001538714,0.001492475,0.001569949,0.001526253,0.001498879,0.002320421,0.001744082,0.001551099,0.001681596,0.001587415,0.001548159,0.001797479,0.001530976,0.001551473,0.001515306,0.00193072,0.001610693,0.002134605,0.001533081,0.001627359,0.001973508,0.001542661,0.001521782,0.002349138,0.001560255,0.00200293,0.001620825,0.001595841,0.001603694,0.001620124,0.001516393,0.001763642,0.001547806,0.002440816,0.002071732,0.001855738,0.001916348,0.001562295,0.001541911,0.001571387,0.001521577,0.00173669,0.0017554,0.001559623,0.001675127,0.001560455,0.001539387,0.001584453,0.001604513,0.001555107,0.001527926,0.001513112,0.001541799,0.001555599,0.001521829,0.001509907,0.001905571,0.001578396,0.001856345,0.002285444,0.001721801,0.002342281,0.001680996,0.001980447,0.001557795,0.001518692,0.001669479,0.001708859,0.001884464,0.001547789,0.001607592,0.001520539,0.001878851,0.001594384,0.001535668,0.001588579,0.001528508,0.001658687,0.001570227,0.001625282,0.001522545,0.001522461,0.001776108,0.001540746,0.001556123,0.001562548,0.001599655,0.001578218,0.001817491,0.001496181,0.002001888,0.001499461,0.001541405,0.001596338,0.001783918,0.001569167,0.001588296,0.001576881,0.001563721,0.001572276,0.002756666,0.001617562,0.001543311,0.001589195,0.001609868,0.001514519,0.001908843,0.001526269,0.001526388,0.001963669,0.001510363,0.001513719,0.001504587,0.001531373,0.001568011,0.001959966,0.001518145,0.001513171,0.00159716,0.00159229,0.001546529,0.001745009,0.001904733,0.001524363,0.001921375,0.001552727,0.001505365,0.001522083,0.001509368,0.001535878,0.001535908,0.001516995,0.001735106,0.001567751,0.001526936,0.001753036,0.001610239,0.002369458,0.002198419,0.001519116,0.001585159,0.001490851,0.001617997,0.001540869,0.001529877,0.002652166,0.001635177,0.001510657,0.001507896,0.001735828,0.001518603,0.001512696,0.001545595,0.001606913,0.001981994,0.00186661,0.003353173,0.001493711,0.001573995,0.001504443,0.001551795,0.003046702,0.001528513,0.001630905,0.001490347,0.002762737,0.001526071,0.001583431,0.001704429,0.001512609,0.001552387,0.001530044,0.001494961,0.001502363,0.001551227,0.003459635,0.002813304,0.001673137,0.001522232,0.00151589,0.001846992,0.001500002,0.001574791,0.001734793,0.001534107,0.001546456,0.001483081,0.002314033,0.001583129,0.001988671,0.001542713,0.001745225,0.001552252,0.001519398,0.00192843,0.001534781,0.001541023,0.001563279,0.001544619,0.001540896,0.001618155,0.00165756,0.001637689,0.001536533,0.001581329,0.001651692,0.001563147,0.001545405,0.00151822,0.001822667,0.001556527,0.001547154,0.001568783,0.001773287,0.00181423,0.001506225,0.001519301,0.002647113,0.002511331,0.001643648,0.001551549,0.001556489,0.001544866,0.002417158,0.001540366,0.001542929,0.001553492,0.001511535,0.001529182,0.001482642,0.001571031,0.00154977,0.001539629,0.001539057,0.0015967,0.001564296,0.001524288,0.001483839,0.00154567,0.001860505,0.00160397,0.001783025,0.001504514,0.00182554,0.001542173,0.002285497,0.001761532,0.001540445,0.001564118,0.001710087,0.001680058,0.001568925,0.001502582,0.001556947,0.001545772,0.001551527,0.00179282,0.001525817,0.001529587,0.0016317,0.001515463,0.001892464,0.001558027,0.002483753,0.001527065,0.00155392,0.001500376,0.00238077,0.001508299,0.001672271,0.00157575,0.001553587,0.00151902,0.001581264,0.001630924,0.001533563,0.001662678,0.00170631,0.001583034,0.002043756,0.001572659,0.001493668,0.001799144,0.001517859,0.001514314,0.001504071,0.002249684,0.001542573,0.001549876,0.00367908,0.001655187,0.001516722,0.001547332,0.001479423,0.001541061,0.001576777,0.001564331,0.001532076,0.001618009,0.00155021,0.001566309,0.001634403,0.002126822,0.001540446,0.001526855,0.001535152,0.00149235,0.001653684,0.001526419,0.001499419,0.00177164,0.001524157,0.001660139,0.001806442,0.001959571,0.001526608,0.001666471,0.001497458,0.001759604,0.001510462,0.001576506,0.001627507,0.001585779,0.001471465,0.001529451,0.001504118,0.001540254,0.001482869,0.001649879,0.001520296,0.001574802,0.001915238,0.001552114,0.001552871,0.001509861,0.001579081,0.001571937,0.001629977,0.001895438,0.001507943,0.001522081,0.001499412,0.001547847,0.001559791,0.001536964,0.001629007,0.00155582,0.0018029,0.001564767,0.001697766,0.001684607,0.001479816,0.001494158,0.001505367,0.001492259,0.00157269,0.001730708,0.001519237,0.001559944,0.001780699,0.001879214,0.001519035,0.00152939,0.001538136,0.001564716,0.001697013,0.001583368,0.002133779,0.001518826,0.001977137,0.001489738,0.001475374,0.001572206,0.001585621,0.001594271,0.001547588,0.001595226,0.001589826,0.001541777,0.001503455,0.001515531,0.001525374,0.001554949,0.001564948,0.001573873,0.001593098,0.001556227,0.001756791,0.001532675,0.001566927,0.001569529,0.001811682,0.00155354,0.00154444,0.002567626,0.001536468,0.001529859,0.001651883,0.001534616,0.001557812,0.001562615,0.00152408,0.001496614,0.001596101,0.001582988,0.00156758,0.001649776,0.001795995,0.001521583,0.001521907,0.001483843,0.001539982,0.001548953,0.001700243,0.001626751,0.001680058,0.00156028,0.001513898,0.001527679,0.001493562,0.00150151,0.001505826,0.001487594,0.001531675,0.001552669,0.00246629,0.001537885,0.001495877,0.001553289,0.001485192,0.001843626,0.001540464,0.001514938,0.001520555,0.00148054,0.001556942,0.001533981,0.001655906,0.001487632,0.001519401,0.001573208,0.001503843,0.001547956,0.001805658,0.001569916,0.001503532,0.001855177,0.001523753,0.001553709,0.001563641,0.001515858,0.001490088,0.001605433,0.00165844,0.001561298,0.001522902,0.001510417,0.001578286,0.00151255,0.00153902,0.001538811,0.001596208,0.001624248,0.001630901,0.00158243,0.001493287,0.001550151,0.001480105,0.001596985,0.001722696,0.001483063,0.001526191,0.001753821,0.001691442,0.001608916,0.001530109,0.001757798,0.001501016,0.001486982,0.001618422,0.001819696,0.001519933,0.001550423,0.001553334,0.001496048,0.001551406,0.001530574,0.001560474,0.002225567,0.001862802,0.001604586,0.001498821,0.001571655,0.001481364,0.001514892,0.001489985,0.001486283,0.001468885,0.001593963,0.001513209,0.001561084,0.001489247
311,0.002618213,0.00333552,0,0.001662967,0.001737073,0.00244447,0.001781425,0.001588423,0.001537542,0.001709417,0.002081471,0.001552987,0.001569831,0.001576069,0.002338341,0.001512188,0.001714275,0.002071485,0.001523091,0.001903101,0.001584637,0.001537187,0.001565627,0.001633768,0.001587036,0.001528096,0.00154381,0.001551965,0.001556542,0.001545086,0.001534185,0.001569928,0.002708659,0.001532615,0.002071283,0.0015331,0.001745442,0.001522049,0.001997223,0.001530832,0.001532788,0.001541418,0.001550348,0.001600998,0.001573602,0.001524909,0.001559562,0.001531019,0.001543247,0.001581979,0.001806477,0.001794501,0.001513451,0.001532594,0.001547578,0.001563248,0.001655329,0.001537171,0.001725766,0.001511298,0.001539439,0.001534805,0.001525045,0.001589146,0.001551592,0.001524776,0.001562993,0.001674821,0.001730858,0.001804942,0.002421069,0.001548542,0.002359414,0.001585281,0.001533867,0.001548771,0.002705983,0.002043671,0.001532709,0.001501349,0.001645069,0.001521957,0.001522017,0.002224415,0.001809318,0.001548321,0.001630844,0.001586743,0.001562672,0.001918599,0.001534381,0.00154252,0.001523831,0.002109128,0.001557955,0.001774714,0.001533467,0.001706174,0.001978365,0.001537238,0.001537784,0.002482852,0.001559016,0.00212511,0.001642885,0.001636564,0.001667347,0.001575316,0.001535769,0.001622088,0.001546513,0.002036124,0.002129266,0.002006786,0.001668276,0.00153116,0.001548029,0.00157955,0.001525154,0.001598072,0.00172577,0.001554784,0.001779121,0.00157671,0.001536231,0.001570283,0.001681238,0.001556574,0.001537273,0.001529617,0.001545292,0.001540272,0.001528949,0.001535111,0.001810729,0.001567095,0.001870608,0.002396881,0.001622937,0.001955876,0.00159925,0.002131493,0.001550551,0.001523345,0.001609186,0.001806419,0.001842309,0.001544812,0.001618849,0.001539525,0.00189809,0.001592811,0.001526832,0.001598351,0.001527452,0.001645521,0.00157915,0.001539617,0.001523614,0.001517797,0.00163031,0.001545295,0.001558894,0.001558334,0.001590082,0.001615436,0.001832588,0.001519297,0.001547522,0.001519018,0.001537703,0.001665436,0.002052996,0.001564707,0.001657657,0.00155532,0.001584039,0.001536161,0.002475952,0.001548783,0.001519125,0.001614959,0.001591157,0.001537574,0.001790093,0.001532714,0.001528805,0.001748071,0.001536879,0.001520241,0.001535544,0.001537525,0.001556548,0.002017175,0.001523594,0.001525094,0.001627,0.001554373,0.001543022,0.001739878,0.002060875,0.001525606,0.001909383,0.001545075,0.001512883,0.00151935,0.001516337,0.001539728,0.001548422,0.001520216,0.00163157,0.001559517,0.001537173,0.001871262,0.001564653,0.002518382,0.001811929,0.001523439,0.001759647,0.001527506,0.001631002,0.00154032,0.001532342,0.0025613,0.001673506,0.001522159,0.001517251,0.001606003,0.001520789,0.001528909,0.001552131,0.001643997,0.002288802,0.001900666,0.002944647,0.001519778,0.001580065,0.001521577,0.00157791,0.002293015,0.001579455,0.001617299,0.001518523,0.002597068,0.00152775,0.001603745,0.00168713,0.001533462,0.001542773,0.001521431,0.001518648,0.001512142,0.001555321,0.002905089,0.002362291,0.001894195,0.001544516,0.001545341,0.002093042,0.001520161,0.001564132,0.001571752,0.001575545,0.001533446,0.001512248,0.002499895,0.001548372,0.002008978,0.001565284,0.001811407,0.001541182,0.001535021,0.00212983,0.00153233,0.001548831,0.001643121,0.00153676,0.001543196,0.001605917,0.001768184,0.001576797,0.001566659,0.001586188,0.001957356,0.001594894,0.001551591,0.001527645,0.002078906,0.001550962,0.001532616,0.001537319,0.001700823,0.001959724,0.001530864,0.001525187,0.002447192,0.002125818,0.001603049,0.001538652,0.00164766,0.001562367,0.002136115,0.001619371,0.001616243,0.001623079,0.001522667,0.001537157,0.00149826,0.001586297,0.001542176,0.001554378,0.001536946,0.001592599,0.001571293,0.001543432,0.001510816,0.001555769,0.00174865,0.001587142,0.001845217,0.001524378,0.001620718,0.001542406,0.002015344,0.001706644,0.001540452,0.001548202,0.001573721,0.00161596,0.001560089,0.001561284,0.001543877,0.001564448,0.00153528,0.001754108,0.001540303,0.001542133,0.001743906,0.001525891,0.001916771,0.00154375,0.002052764,0.001520189,0.001583118,0.001522629,0.00178132,0.001516546,0.001606488,0.0015822,0.001533356,0.00151792,0.001634818,0.00162503,0.001544409,0.00186723,0.001587034,0.001578922,0.00207185,0.001535122,0.001508772,0.001784192,0.001538499,0.001521299,0.001519138,0.001917865,0.001528292,0.001574278,0.00343735,0.001600199,0.00152062,0.001553787,0.00149364,0.001533601,0.00154354,0.001545689,0.00153838,0.001595483,0.001550104,0.001569078,0.001652014,0.001853353,0.001539838,0.001525671,0.00153376,0.001513721,0.001769711,0.001527555,0.001520876,0.001854326,0.00151252,0.001747166,0.001862055,0.00230582,0.001528741,0.001646915,0.001515732,0.001822097,0.001495744,0.001611045,0.001733657,0.001606353,0.001488427,0.001534017,0.001526956,0.001551598,0.001498256,0.001660736,0.001527186,0.001640726,0.001816521,0.001547702,0.001551588,0.001513079,0.001572447,0.001581828,0.001638776,0.002059928,0.001521584,0.00153962,0.0015302,0.001584705,0.001568756,0.001524133,0.001707552,0.001660395,0.001951192,0.001598898,0.001668633,0.001629377,0.001496704,0.001520017,0.001513656,0.001501872,0.001540743,0.001555124,0.001522228,0.001560909,0.002028852,0.002193351,0.001520867,0.00154268,0.001541642,0.001547529,0.001699807,0.001595417,0.002328903,0.001530542,0.002129328,0.001498402,0.001492892,0.001600511,0.001579294,0.001637387,0.001680464,0.001703292,0.001670727,0.001530751,0.001550224,0.001526914,0.001525617,0.001549314,0.001589563,0.001568759,0.001622899,0.001548167,0.001911196,0.001613193,0.001661356,0.001558114,0.002063335,0.001575074,0.001546157,0.002051676,0.001546208,0.001574,0.001850737,0.001559102,0.001551492,0.00155777,0.001523425,0.001517119,0.001548652,0.001642216,0.001614739,0.00176032,0.001918628,0.001529161,0.001518988,0.001502413,0.001553035,0.00156817,0.001754639,0.001733438,0.00192736,0.001569144,0.001522214,0.001559763,0.001534014,0.001537288,0.001532542,0.001529913,0.001531033,0.0015634,0.00255249,0.00155201,0.001531359,0.001557688,0.001533937,0.002148106,0.001546765,0.001564289,0.001518896,0.001499219,0.001592391,0.001577446,0.001797775,0.001533482,0.001537535,0.001572692,0.00152323,0.001553725,0.002061117,0.001559082,0.00152336,0.001812648,0.001518828,0.001550501,0.001594126,0.001583917,0.001511378,0.001671337,0.001642467,0.001546292,0.001529137,0.001511052,0.00154695,0.001525016,0.001547278,0.001549517,0.001624293,0.001582501,0.001724147,0.001602837,0.001502773,0.001543499,0.001490995,0.001672361,0.00162082,0.001498036,0.001545726,0.001796402,0.001941371,0.001630795,0.001538923,0.001988367,0.001508182,0.001505989,0.001650076,0.001981561,0.001608613,0.001624688,0.001530488,0.001506847,0.001557279,0.001530067,0.001602703,0.00191195,0.001799442,0.001616714,0.001504686,0.001563679,0.001499051,0.001531656,0.00150063,0.001503368,0.001492273,0.001551165,0.001530784,0.00156162,0.001510701
